route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
1,246101124610284,246101124610284+1789291+1,Grand Central,724,1,,1,1,1
1,246101124610284,246101124610284+1789294+0,Croton-Harmon,725,0,,12,1,0
1,246101124610284,246101124610284+1789299+1,Grand Central,728,1,,1,1,1
1,246101124610284,246101124610284+1789304+0,Croton-Harmon,729,0,,12,1,0
1,246101124610284,246101124610284+1789309+1,Grand Central,732,1,,1,1,1
1,246101124610284,246101124610284+1789313+0,Croton-Harmon,733,0,,12,1,0
1,246101124610284,246101124610284+1789319+1,Grand Central,734,1,,1,1,1
1,246101124610284,246101124610284+1789323+1,Grand Central,736,1,,1,1,1
1,246101124610284,246101124610284+1789328+0,Croton-Harmon,737,0,,12,1,0
1,246101124610284,246101124610284+1789334+1,Grand Central,738,1,,1,1,1
1,246101124610284,246101124610284+1789338+0,Croton-Harmon,739,0,,12,1,0
1,246101124610284,246101124610284+1789343+1,Grand Central,740,1,,1,1,1
1,246101124610284,246101124610284+1789348+0,Croton-Harmon,741,0,,12,1,0
1,246101124610284,246101124610284+1789353+1,Grand Central,742,1,,1,1,1
1,246101124610284,246101124610284+1789357+0,Grand Central,744,1,,1,1,0
1,246101124610284,246101124610284+1789362+1,Croton-Harmon,745,0,,12,1,1
1,246101124610284,246101124610284+1789368+0,Grand Central,746,1,,1,1,0
1,246101124610284,246101124610284+1789373+1,Croton-Harmon,747,0,,12,1,1
1,246101124610284,246101124610284+1789379+1,Croton-Harmon,749,0,,12,1,1
1,246101124610284,246101124610284+1789384+0,Grand Central,750,1,,1,1,0
1,246101124610284,246101124610284+1789389+1,Croton-Harmon,753,0,,12,1,1
1,246101124610284,246101124610284+1789395+0,Grand Central,754,1,,1,1,0
1,246101124610284,246101124610284+1789399+1,Croton-Harmon,755,0,,12,1,1
1,246101124610284,246101124610284+1789405+1,Croton-Harmon,757,0,,12,1,1
1,246101124610284,246101124610284+1789408+0,Grand Central,758,1,,1,1,0
1,246101124610284,246101124610284+1789411+1,Croton-Harmon,759,0,,12,1,1
1,246101124610284,246101124610284+1789414+0,Grand Central,760,1,,1,1,0
1,246101124610284,246101124610284+1789417+1,Croton-Harmon,761,0,,12,1,1
1,246101124610284,246101124610284+1789419+0,Grand Central,762,1,,1,1,0
1,246101124610284,246101124610284+1789424+0,Grand Central,764,1,,1,1,0
1,246101124610284,246101124610284+1789429+1,Croton-Harmon,765,0,,12,1,1
1,246101124610284,246101124610284+1789435+0,Grand Central,766,1,,1,1,0
1,246101124610284,246101124610284+1789440+1,Croton-Harmon,767,0,,12,1,1
1,246101124610284,246101124610284+1789444+0,Grand Central,768,1,,1,1,0
1,246101124610284,246101124610284+1789448+1,Croton-Harmon,769,0,,12,1,1
1,246101124610284,246101124610284+1789454+0,Grand Central,770,1,,1,1,0
1,246101124610284,246101124610284+1789459+1,Croton-Harmon,771,0,,12,1,1
1,246101124610284,246101124610284+1789465+0,Grand Central,772,1,,1,1,0
1,246101124610284,246101124610284+1789468+0,Grand Central,774,1,,1,1,0
1,246101124610284,246101124610284+1789472+1,Croton-Harmon,775,0,,12,1,1
1,246101124610284,246101124610284+1789477+0,Grand Central,776,1,,1,1,0
1,246101124610284,246101124610284+1789481+1,Croton-Harmon,777,0,,12,1,1
1,246101124610284,246101124610284+1789485+0,Grand Central,778,1,,1,1,0
1,246101124610284,246101124610284+1789488+0,Grand Central,780,1,,1,1,0
1,246101124610284,246101124610284+1789493+1,Croton-Harmon,781,0,,12,1,1
1,246101124610284,246101124610284+1789498+0,Grand Central,782,1,,1,1,0
1,246101124610284,246101124610284+1789502+0,Croton-Harmon,783,0,,12,1,0
1,246101124610284,246101124610284+1789507+0,Croton-Harmon,785,0,,12,1,0
1,246101124610284,246101124610284+1789511+0,Grand Central,786,1,,1,1,0
1,246101124610284,246101124610284+1789516+0,Croton-Harmon,787,0,,12,1,0
1,246101124610284,246101124610284+1789523+0,Croton-Harmon,789,0,,12,1,0
1,246101124610284,246101124610284+1789527+0,Grand Central,790,1,,1,1,0
1,246101124610284,246101124610284+1789531+0,Croton-Harmon,791,0,,12,1,0
1,246101124610284,246101124610284+1789537+0,Grand Central,792,1,,1,1,0
1,246101124610284,246101124610284+1789542+0,Croton-Harmon,793,0,,12,1,0
1,246101124610284,246101124610284+1789545+0,Grand Central,794,1,,1,1,0
1,246101124610284,246101124610284+1789549+0,Croton-Harmon,795,0,,12,1,0
1,246101124610284,246101124610284+1789554+0,Grand Central,796,1,,1,1,0
1,246101124610284,246101124610284+1789559+0,Croton-Harmon,797,0,,12,1,0
1,246101124610284,246101124610284+1789564+0,Croton-Harmon,799,0,,12,1,0
1,246101124610284,246101124610284+1789566+0,Poughkeepsie,801,0,,12,1,0
1,246101124610284,246101124610284+1789569+0,Grand Central,802,1,,1,1,0
1,246101124610284,246101124610284+1789575+1,Poughkeepsie,803,0,,12,1,1
1,246101124610284,246101124610284+1789580+1,Poughkeepsie,805,0,,12,1,1
1,246101124610284,246101124610284+1789583+1,Grand Central,806,1,,1,1,1
1,246101124610284,246101124610284+1789587+1,Poughkeepsie,807,0,,12,1,1
1,246101124610284,246101124610284+1789592+1,Poughkeepsie,809,0,,12,1,1
1,246101124610284,246101124610284+1789597+1,Grand Central,810,1,,1,1,1
1,246101124610284,246101124610284+1789604+1,Poughkeepsie,813,0,,12,1,1
1,246101124610284,246101124610284+1789609+1,Grand Central,814,1,,1,1,1
1,246101124610284,246101124610284+1789617+1,Grand Central,816,1,,1,1,1
1,246101124610284,246101124610284+1789623+0,Poughkeepsie,817,0,,12,1,0
1,246101124610284,246101124610284+1789628+1,Grand Central,818,1,,1,1,1
1,246101124610284,246101124610284+1789634+0,Poughkeepsie,821,0,,12,1,0
1,246101124610284,246101124610284+1789638+0,Poughkeepsie,825,0,,12,1,0
1,246101124610284,246101124610284+1789642+0,Poughkeepsie,829,0,,12,1,0
1,246101124610284,246101124610284+1789646+1,Grand Central,830,1,,1,1,1
1,246101124610284,246101124610284+1789652+1,Grand Central,832,1,,1,1,1
1,246101124610284,246101124610284+1789656+0,Poughkeepsie,833,0,,12,1,0
1,246101124610284,246101124610284+1789660+1,Grand Central,834,1,,1,1,1
1,246101124610284,246101124610284+1789666+1,Grand Central,836,1,,1,1,1
1,246101124610284,246101124610284+1789669+0,Poughkeepsie,837,0,,12,1,0
1,246101124610284,246101124610284+1789673+1,Grand Central,838,1,,1,1,1
1,246101124610284,246101124610284+1789680+0,Poughkeepsie,839,0,,12,1,0
1,246101124610284,246101124610284+1789684+1,Grand Central,840,1,,1,1,1
1,246101124610284,246101124610284+1789690+0,Poughkeepsie,841,0,,12,1,0
1,246101124610284,246101124610284+1789695+1,Grand Central,842,1,,1,1,1
1,246101124610284,246101124610284+1789700+1,Poughkeepsie,843,0,,12,1,1
1,246101124610284,246101124610284+1789704+0,Grand Central,844,1,,1,1,0
1,246101124610284,246101124610284+1789710+0,Grand Central,846,1,,1,1,0
1,246101124610284,246101124610284+1789716+1,Poughkeepsie,847,0,,12,1,1
1,246101124610284,246101124610284+1789720+1,Poughkeepsie,849,0,,12,1,1
1,246101124610284,246101124610284+1789725+0,Grand Central,850,1,,1,1,0
1,246101124610284,246101124610284+1789730+1,Beacon,851,0,,12,1,1
1,246101124610284,246101124610284+1789735+1,Poughkeepsie,853,0,,12,1,1
1,246101124610284,246101124610284+1789740+0,Grand Central,854,1,,1,1,0
1,246101124610284,246101124610284+1789746+1,Poughkeepsie,855,0,,12,1,1
1,246101124610284,246101124610284+1789751+1,Poughkeepsie,857,0,,12,1,1
1,246101124610284,246101124610284+1789756+0,Grand Central,858,1,,1,1,0
1,246101124610284,246101124610284+1789762+0,Grand Central,862,1,,1,1,0
1,246101124610284,246101124610284+1789767+1,Poughkeepsie,863,0,,12,1,1
1,246101124610284,246101124610284+1789770+1,Poughkeepsie,865,0,,12,1,1
1,246101124610284,246101124610284+1789776+0,Grand Central,866,1,,1,1,0
1,246101124610284,246101124610284+1789781+1,Poughkeepsie,869,0,,12,1,1
1,246101124610284,246101124610284+1789786+0,Grand Central,870,1,,1,1,0
1,246101124610284,246101124610284+1789934+0,Grand Central,874,1,,1,1,0
1,246101124610284,246101124610284+1789980+1,Poughkeepsie,875,0,,12,1,1
1,246101124610284,246101124610284+1790024+0,Grand Central,876,1,,1,1,0
1,246101124610284,246101124610284+1790064+1,Poughkeepsie,877,0,,12,1,1
1,246101124610284,246101124610284+1790081+0,Grand Central,878,1,,1,1,0
1,246101124610284,246101124610284+1790098+0,Grand Central,880,1,,1,1,0
1,246101124610284,246101124610284+1790125+0,Poughkeepsie,881,0,,12,1,0
1,246101124610284,246101124610284+1790150+0,Grand Central,882,1,,1,1,0
1,246101124610284,246101124610284+1790180+0,Poughkeepsie,883,0,,12,1,0
1,246101124610284,246101124610284+1790259+0,Grand Central,886,1,,1,1,0
1,246101124610284,246101124610284+1790285+0,Poughkeepsie,887,0,,12,1,0
1,246101124610284,246101124610284+1790310+0,Grand Central,890,1,,1,1,0
1,246101124610284,246101124610284+1790314+0,Poughkeepsie,891,0,,12,1,0
1,246101124610284,246101124610284+1790317+0,Grand Central,892,1,,1,1,0
1,246101124610284,246101124610284+1790322+0,Croton-Harmon,894,1,,1,1,0
1,246101124610284,246101124610284+1790326+0,Poughkeepsie,895,0,,12,1,0
1,246101124610284,246101124610284+1790330+0,Croton-Harmon,896,1,,1,1,0
1,246101124610284,246101124610284+1790334+0,Poughkeepsie,897,0,,12,1,0
1,246101124610284,246101124610284+1790336+0,Croton-Harmon,898,1,,1,1,0
2,246101124610284,246101124610284+1790340+0,Wassaic,901,0,,14,1,0
2,246101124610284,246101124610284+1790343+0,Wassaic,909,0,,14,1,0
2,246101124610284,246101124610284+1790346+1,Grand Central,916,1,,3,1,1
2,246101124610284,246101124610284+1790350+0,Wassaic,917,0,,14,1,0
2,246101124610284,246101124610284+1790355+1,Grand Central,920,1,,3,1,1
2,246101124610284,246101124610284+1790359+0,Wassaic,925,0,,14,1,0
2,246101124610284,246101124610284+1790400+0,Wassaic,933,0,,14,1,0
2,246101124610284,246101124610284+1790420+0,Southeast,934,1,,3,1,0
2,246101124610284,246101124610284+1790481+0,Southeast,940,1,,3,1,0
2,246101124610284,246101124610284+1790487+0,Wassaic,943,0,,14,1,0
2,246101124610284,246101124610284+1790491+0,Southeast,948,1,,3,1,0
2,246101124610284,246101124610284+1790552+1,Wassaic,953,0,,14,1,1
2,246101124610284,246101124610284+1790622+0,Southeast,956,1,,3,1,0
2,246101124610284,246101124610284+1790799+0,Southeast,964,1,,3,1,0
2,246101124610284,246101124610284+1790921+0,Wassaic,971,0,,14,1,0
2,246101124610284,246101124610284+1790924+0,Southeast,972,1,,3,1,0
2,246101124610284,246101124610284+1790928+0,Wassaic,979,0,,14,1,0
2,246101124610284,246101124610284+1790931+0,Southeast,980,1,,3,1,0
2,246101124610284,246101124610284+1790935+0,Wassaic,983,0,,14,1,0
2,246101124610284,246101124610284+1790938+0,Wassaic,987,0,,14,1,0
2,246101124610284,246101124610284+1790941+0,Southeast,988,1,,3,1,0
2,246101124610284,246101124610284+1790962+0,Southeast,992,1,,3,1,0
2,246101124610284,246101124610284+1790994+0,Dover Plains,995,0,,14,1,0
2,246101124610284,246101124610284+1791020+0,Southeast,998,1,,3,1,0
6,246101124610291,246101124610291+1791188+0,Waterbury (Bus),B1456,0,,48,0,0
6,246101124610291,246101124610291+1791189+0,Waterbury (Bus),B1538,0,,48,0,0
6,246101124610292,246101124610292+1791188+0,Waterbury (Bus),B1456,0,,48,0,0
6,246101124610292,246101124610292+1791189+0,Waterbury (Bus),B1538,0,,48,0,0
6,246101124610293,246101124610293+1791188+0,Waterbury (Bus),B1456,0,,48,0,0
6,246101124610293,246101124610293+1791189+0,Waterbury (Bus),B1538,0,,48,0,0
6,246101124610294,246101124610294+1791188+0,Waterbury (Bus),B1456,0,,48,0,0
6,246101124610294,246101124610294+1791189+0,Waterbury (Bus),B1538,0,,48,0,0
6,246101124610295,246101124610295+1791188+0,Waterbury (Bus),B1456,0,,48,0,0
6,246101124610295,246101124610295+1791189+0,Waterbury (Bus),B1538,0,,48,0,0
3,246101224610282,246101224610282+1784869+0,Stamford,1300,0,,16,1,0
2,246101224610282,246101224610282+1787987+0,North White Plains,597,0,,14,1,0
2,246101224610282,246101224610282+1789157+0,Southeast,695,0,,14,1,0
2,246101224610282,246101224610282+1789180+0,Southeast,697,0,,14,1,0
2,246101224610282,246101224610282+1789190+0,Southeast,699,0,,14,1,0
1,246101224610282,246101224610282+1789201+0,Croton-Harmon,701,0,,12,1,0
1,246101224610282,246101224610282+1789562+0,Grand Central,798,1,,1,1,0
3,246101224610283,246101224610283+1784869+0,Stamford,1300,0,,16,1,0
2,246101224610283,246101224610283+1787987+0,North White Plains,597,0,,14,1,0
2,246101224610283,246101224610283+1789157+0,Southeast,695,0,,14,1,0
2,246101224610283,246101224610283+1789180+0,Southeast,697,0,,14,1,0
2,246101224610283,246101224610283+1789190+0,Southeast,699,0,,14,1,0
1,246101224610283,246101224610283+1789201+0,Croton-Harmon,701,0,,12,1,0
1,246101224610283,246101224610283+1789562+0,Grand Central,798,1,,1,1,0
3,246101224610284,246101224610284+1784869+0,Stamford,1300,0,,16,1,0
2,246101224610284,246101224610284+1787987+0,North White Plains,597,0,,14,1,0
2,246101224610284,246101224610284+1789157+0,Southeast,695,0,,14,1,0
2,246101224610284,246101224610284+1789180+0,Southeast,697,0,,14,1,0
2,246101224610284,246101224610284+1789190+0,Southeast,699,0,,14,1,0
1,246101224610284,246101224610284+1789201+0,Croton-Harmon,701,0,,12,1,0
1,246101224610284,246101224610284+1789562+0,Grand Central,798,1,,1,1,0
3,246101524610295,246101524610295+1784867+0,Stamford,1300,0,,16,1,0
3,246101524610295,246101524610295+1784875+0,Grand Central,1301,1,,5,1,0
3,246101524610295,246101524610295+1784877+0,Stamford,1302,0,,16,1,0
3,246101524610295,246101524610295+1784885+0,Stamford,1304,0,,16,1,0
3,246101524610295,246101524610295+1784889+1,Grand Central,1305,1,,5,1,1
3,246101524610295,246101524610295+1784902+1,Greenwich,1308,0,,16,1,1
3,246101524610295,246101524610295+1784917+1,Grand Central,1311,1,,5,1,1
3,246101524610295,246101524610295+1785232+0,Grand Central,1399,1,,5,1,0
3,246101524610295,246101524610295+1785241+0,Stamford,1404,0,,16,1,0
3,246101524610295,246101524610295+1785246+1,Stamford,1406,0,,16,1,1
3,246101524610295,246101524610295+1785256+1,Stamford,1408,0,,16,1,1
3,246101524610295,246101524610295+1785325+0,New Haven,1500,0,,16,1,0
3,246101524610295,246101524610295+1785327+0,New Haven,1502,0,,16,1,0
3,246101524610295,246101524610295+1785331+0,Grand Central,1503,1,,5,1,0
3,246101524610295,246101524610295+1785337+0,New Haven-State St,1504,0,,16,1,0
3,246101524610295,246101524610295+1785352+1,New Haven,1508,0,,16,1,1
3,246101524610295,246101524610295+1785358+1,Grand Central,1509,1,,5,1,1
3,246101524610295,246101524610295+1785434+1,Grand Central,1529,1,,5,1,1
3,246101524610295,246101524610295+1785693+0,New Haven,1598,0,,16,1,0
4,246101524610295,246101524610295+1785711+1,Grand Central,1707,1,,8,1,1
4,246101524610295,246101524610295+1785716+1,New Canaan,1710,0,,19,1,1
4,246101524610295,246101524610295+1785848+0,New Canaan,1794,0,,19,1,0
4,246101524610295,246101524610295+1785858+0,New Canaan,1798,0,,19,1,0
5,246101524610295,246101524610295+1785881+1,Grand Central,1819,1,,10,1,1
5,246101524610295,246101524610295+1785961+0,Danbury,1894,0,,21,1,0
2,246101524610295,246101524610295+1786647+1,Grand Central,306,1,,3,1,1
2,246101524610295,246101524610295+1786662+1,North White Plains,309,0,,14,1,1
2,246101524610295,246101524610295+1786680+1,Grand Central,312,1,,3,1,1
2,246101524610295,246101524610295+1787295+0,Grand Central,500,1,,3,1,0
2,246101524610295,246101524610295+1787329+1,Grand Central,502,1,,3,1,1
2,246101524610295,246101524610295+1787337+1,North White Plains,503,0,,14,1,1
2,246101524610295,246101524610295+1787342+1,Grand Central,504,1,,3,1,1
2,246101524610295,246101524610295+1787346+1,North White Plains,505,0,,14,1,1
2,246101524610295,246101524610295+1787351+1,Grand Central,506,1,,3,1,1
2,246101524610295,246101524610295+1787357+1,North White Plains,507,0,,14,1,1
2,246101524610295,246101524610295+1787372+1,North White Plains,511,0,,14,1,1
2,246101524610295,246101524610295+1787985+0,North White Plains,597,0,,14,1,0
2,246101524610295,246101524610295+1787990+0,North White Plains,599,0,,14,1,0
2,246101524610295,246101524610295+1788003+1,Southeast,601,0,,14,1,1
2,246101524610295,246101524610295+1788008+0,Grand Central,602,1,,3,1,0
2,246101524610295,246101524610295+1788013+1,Southeast,603,0,,14,1,1
2,246101524610295,246101524610295+1788024+1,Southeast,605,0,,14,1,1
2,246101524610295,246101524610295+1788030+1,Grand Central,606,1,,3,1,1
2,246101524610295,246101524610295+1788036+1,Southeast,607,0,,14,1,1
2,246101524610295,246101524610295+1788041+1,Grand Central,608,1,,3,1,1
2,246101524610295,246101524610295+1788054+1,Grand Central,610,1,,3,1,1
2,246101524610295,246101524610295+1788060+1,Southeast,611,0,,14,1,1
2,246101524610295,246101524610295+1788069+1,Grand Central,614,1,,3,1,1
2,246101524610295,246101524610295+1789155+0,Southeast,695,0,,14,1,0
2,246101524610295,246101524610295+1789178+0,Southeast,697,0,,14,1,0
2,246101524610295,246101524610295+1789191+0,Southeast,699,0,,14,1,0
1,246101524610295,246101524610295+1789196+0,Grand Central,700,1,,1,1,0
1,246101524610295,246101524610295+1789199+0,Croton-Harmon,701,0,,12,1,0
1,246101524610295,246101524610295+1789215+1,Grand Central,704,1,,1,1,1
1,246101524610295,246101524610295+1789221+1,Croton-Harmon,705,0,,12,1,1
1,246101524610295,246101524610295+1789228+1,Croton-Harmon,707,0,,12,1,1
1,246101524610295,246101524610295+1789253+1,Croton-Harmon,713,0,,12,1,1
1,246101524610295,246101524610295+1789354+1,Grand Central,742,1,,1,1,1
1,246101524610295,246101524610295+1789557+0,Croton-Harmon,797,0,,12,1,0
1,246101524610295,246101524610295+1789560+0,Grand Central,798,1,,1,1,0
1,246101524610295,246101524610295+1789563+0,Croton-Harmon,799,0,,12,1,0
1,246101524610295,246101524610295+1789570+0,Grand Central,802,1,,1,1,0
1,246101524610295,246101524610295+1789576+1,Poughkeepsie,803,0,,12,1,1
1,246101524610295,246101524610295+1789588+1,Poughkeepsie,807,0,,12,1,1
1,246101524610295,246101524610295+1789593+1,Poughkeepsie,809,0,,12,1,1
1,246101524610295,246101524610295+1789598+1,Grand Central,810,1,,1,1,1
1,246101524610295,246101524610295+1789605+1,Poughkeepsie,813,0,,12,1,1
1,246101524610295,246101524610295+1789610+1,Grand Central,814,1,,1,1,1
1,246101524610295,246101524610295+1789629+1,Grand Central,818,1,,1,1,1
1,246101524610295,246101524610295+1789771+1,Poughkeepsie,865,0,,12,1,1
1,246101524610295,246101524610295+1790333+0,Poughkeepsie,897,0,,12,1,0
2,246101524610295,246101524610295+1790993+0,Dover Plains,995,0,,14,1,0
3,246101524611765,246101524611765+1784783+1,Grand Central,1213,1,,5,1,1
3,246101524611765,246101524611765+1784785+1,Grand Central,1221,1,,5,1,1
3,246101524611765,246101524611765+1784789+1,Grand Central,1225,1,,5,1,1
3,246101524611765,246101524611765+1784793+1,Grand Central,1229,1,,5,1,1
3,246101524611765,246101524611765+1784799+1,Grand Central,1231,1,,5,1,1
3,246101524611765,246101524611765+1784804+1,Grand Central,1233,1,,5,1,1
3,246101524611765,246101524611765+1784806+1,Grand Central,1237,1,,5,1,1
3,246101524611765,246101524611765+1784812+0,Grand Central,1239,1,,5,1,0
3,246101524611765,246101524611765+1784816+0,Grand Central,1241,1,,5,1,0
3,246101524611765,246101524611765+1784818+1,Harrison,1244,0,,16,1,1
3,246101524611765,246101524611765+1784825+1,Harrison,1248,0,,16,1,1
3,246101524611765,246101524611765+1784829+1,Harrison,1254,0,,16,1,1
3,246101524611765,246101524611765+1784831+1,New Rochelle,1256,0,,16,1,1
3,246101524611765,246101524611765+1784838+1,Harrison,1260,0,,16,1,1
3,246101524611765,246101524611765+1784842+1,Harrison,1264,0,,16,1,1
3,246101524611765,246101524611765+1784847+1,New Rochelle,1268,0,,16,1,1
3,246101524611765,246101524611765+1784851+1,Harrison,1270,0,,16,1,1
3,246101524611765,246101524611765+1784853+1,Harrison,1274,0,,16,1,1
3,246101524611765,246101524611765+1784856+0,Grand Central,1275,1,,5,1,0
3,246101524611765,246101524611765+1784860+0,Grand Central,1279,1,,5,1,0
3,246101524611765,246101524611765+1784865+0,Grand Central,1299,1,,5,1,0
3,246101524611765,246101524611765+1784881+1,Grand Central,1303,1,,5,1,1
3,246101524611765,246101524611765+1784895+0,Greenwich,1306,0,,16,1,0
3,246101524611765,246101524611765+1784898+1,Grand Central,1307,1,,5,1,1
3,246101524611765,246101524611765+1784908+1,Grand Central,1309,1,,5,1,1
3,246101524611765,246101524611765+1784914+1,Greenwich,1310,0,,16,1,1
3,246101524611765,246101524611765+1784924+1,Stamford,1312,0,,16,1,1
3,246101524611765,246101524611765+1784930+1,Stamford,1314,0,,16,1,1
3,246101524611765,246101524611765+1784934+1,Grand Central,1315,1,,5,1,1
3,246101524611765,246101524611765+1784941+0,Stamford,1316,0,,16,1,0
3,246101524611765,246101524611765+1784945+1,Grand Central,1317,1,,5,1,1
3,246101524611765,246101524611765+1784951+0,Stamford,1318,0,,16,1,0
3,246101524611765,246101524611765+1784956+0,Stamford,1320,0,,16,1,0
3,246101524611765,246101524611765+1784960+1,Grand Central,1321,1,,5,1,1
3,246101524611765,246101524611765+1784967+0,Stamford,1322,0,,16,1,0
3,246101524611765,246101524611765+1784973+0,Stamford,1324,0,,16,1,0
3,246101524611765,246101524611765+1784977+1,Grand Central,1325,1,,5,1,1
3,246101524611765,246101524611765+1784983+0,Stamford,1326,0,,16,1,0
3,246101524611765,246101524611765+1784984+1,Grand Central,1327,1,,5,1,1
3,246101524611765,246101524611765+1784992+0,Stamford,1328,0,,16,1,0
3,246101524611765,246101524611765+1784997+0,Stamford,1330,0,,16,1,0
3,246101524611765,246101524611765+1785001+1,Grand Central,1331,1,,5,1,1
3,246101524611765,246101524611765+1785007+0,Stamford,1332,0,,16,1,0
3,246101524611765,246101524611765+1785011+1,Grand Central,1333,1,,5,1,1
3,246101524611765,246101524611765+1785017+0,Stamford,1334,0,,16,1,0
3,246101524611765,246101524611765+1785021+1,Grand Central,1335,1,,5,1,1
3,246101524611765,246101524611765+1785028+0,Stamford,1336,0,,16,1,0
3,246101524611765,246101524611765+1785034+0,Stamford,1338,0,,16,1,0
3,246101524611765,246101524611765+1785038+0,Grand Central,1339,1,,5,1,0
3,246101524611765,246101524611765+1785042+0,Stamford,1340,0,,16,1,0
3,246101524611765,246101524611765+1785047+0,Grand Central,1341,1,,5,1,0
3,246101524611765,246101524611765+1785052+0,Stamford,1342,0,,16,1,0
3,246101524611765,246101524611765+1785058+1,Stamford,1346,0,,16,1,1
3,246101524611765,246101524611765+1785062+0,Grand Central,1347,1,,5,1,0
3,246101524611765,246101524611765+1785064+0,Grand Central,1349,1,,5,1,0
3,246101524611765,246101524611765+1785068+0,Grand Central,1351,1,,5,1,0
3,246101524611765,246101524611765+1785071+1,Stamford,1352,0,,16,1,1
3,246101524611765,246101524611765+1785075+0,Grand Central,1353,1,,5,1,0
3,246101524611765,246101524611765+1785078+0,Grand Central,1355,1,,5,1,0
3,246101524611765,246101524611765+1785081+0,Grand Central,1357,1,,5,1,0
3,246101524611765,246101524611765+1785088+1,Stamford,1358,0,,16,1,1
3,246101524611765,246101524611765+1785091+0,Grand Central,1359,1,,5,1,0
3,246101524611765,246101524611765+1785099+1,Stamford,1360,0,,16,1,1
3,246101524611765,246101524611765+1785101+0,Grand Central,1361,1,,5,1,0
3,246101524611765,246101524611765+1785105+1,Old Greenwich,1362,0,,16,1,1
3,246101524611765,246101524611765+1785109+0,Grand Central,1363,1,,5,1,0
3,246101524611765,246101524611765+1785112+0,Grand Central,1365,1,,5,1,0
3,246101524611765,246101524611765+1785116+0,Grand Central,1367,1,,5,1,0
3,246101524611765,246101524611765+1785123+1,Stamford,1368,0,,16,1,1
3,246101524611765,246101524611765+1785129+0,Grand Central,1369,1,,5,1,0
3,246101524611765,246101524611765+1785134+1,Stamford,1370,0,,16,1,1
3,246101524611765,246101524611765+1785137+0,Grand Central,1371,1,,5,1,0
3,246101524611765,246101524611765+1785142+0,Grand Central,1373,1,,5,1,0
3,246101524611765,246101524611765+1785148+1,Stamford,1374,0,,16,1,1
3,246101524611765,246101524611765+1785149+0,Grand Central,1375,1,,5,1,0
3,246101524611765,246101524611765+1785152+1,Stamford,1376,0,,16,1,1
3,246101524611765,246101524611765+1785156+0,Grand Central,1379,1,,5,1,0
3,246101524611765,246101524611765+1785162+0,Grand Central,1381,1,,5,1,0
3,246101524611765,246101524611765+1785169+1,Stamford,1382,0,,16,1,1
3,246101524611765,246101524611765+1785170+0,Grand Central,1383,1,,5,1,0
3,246101524611765,246101524611765+1785176+0,Stamford,1384,0,,16,1,0
3,246101524611765,246101524611765+1785181+0,Grand Central,1385,1,,5,1,0
3,246101524611765,246101524611765+1785188+0,Stamford,1386,0,,16,1,0
3,246101524611765,246101524611765+1785189+0,Grand Central,1387,1,,5,1,0
3,246101524611765,246101524611765+1785195+0,Stamford,1388,0,,16,1,0
3,246101524611765,246101524611765+1785196+0,Grand Central,1389,1,,5,1,0
3,246101524611765,246101524611765+1785203+0,Stamford,1390,0,,16,1,0
3,246101524611765,246101524611765+1785204+0,Grand Central,1391,1,,5,1,0
3,246101524611765,246101524611765+1785210+0,Stamford,1392,0,,16,1,0
3,246101524611765,246101524611765+1785213+0,Grand Central,1393,1,,5,1,0
3,246101524611765,246101524611765+1785218+0,Stamford,1394,0,,16,1,0
3,246101524611765,246101524611765+1785220+0,Grand Central,1395,1,,5,1,0
3,246101524611765,246101524611765+1785223+0,Grand Central,1397,1,,5,1,0
3,246101524611765,246101524611765+1785228+0,Stamford,1398,0,,16,1,0
3,246101524611765,246101524611765+1785238+0,New Haven,1402,0,,16,1,0
3,246101524611765,246101524611765+1785251+1,Grand Central,1407,1,,5,1,1
3,246101524611765,246101524611765+1785261+1,Grand Central,1409,1,,5,1,1
3,246101524611765,246101524611765+1785265+1,Stamford,1410,0,,16,1,1
3,246101524611765,246101524611765+1785270+0,New Haven,1416,0,,16,1,0
3,246101524611765,246101524611765+1785280+1,Grand Central,1429,1,,5,1,1
3,246101524611765,246101524611765+1785282+1,Grand Central,1431,1,,5,1,1
3,246101524611765,246101524611765+1785287+1,Grand Central,1433,1,,5,1,1
3,246101524611765,246101524611765+1785295+1,South Norwalk,1442,0,,16,1,1
3,246101524611765,246101524611765+1785298+0,Grand Central,1445,1,,5,1,0
3,246101524611765,246101524611765+1785304+1,Bridgeport,1456,0,,16,1,1
3,246101524611765,246101524611765+1785308+1,South Norwalk,1458,0,,16,1,1
3,246101524611765,246101524611765+1785314+0,Grand Central,1471,1,,5,1,0
3,246101524611765,246101524611765+1785316+0,Grand Central,1473,1,,5,1,0
3,246101524611765,246101524611765+1785323+0,Grand Central,1497,1,,5,1,0
3,246101524611765,246101524611765+1785343+1,New Haven-State St,1506,0,,16,1,1
3,246101524611765,246101524611765+1785348+1,Grand Central,1507,1,,5,1,1
3,246101524611765,246101524611765+1785362+1,New Haven-State St,1510,0,,16,1,1
3,246101524611765,246101524611765+1785367+1,Grand Central,1511,1,,5,1,1
3,246101524611765,246101524611765+1785374+1,New Haven,1512,0,,16,1,1
3,246101524611765,246101524611765+1785380+1,Grand Central,1513,1,,5,1,1
